Entreupeneur Profile,2016 Rank,Company,Category Detail,Franchise 500 Rank,Initial Investment,High,Change In Units 1 Yr,Change In Units 3 Yr,Founded,Franchising Since,Corporate Address,Ceo,Parent Company,About,Net Worth Requirement,Liquid Cash Requirement,Initial Franchise Fee,Financing Options,Veteran Incentives,Previous Ranks,Highest Rank,Lowest Rank,Where Seeking Franchisees,Operations
https://www.entrepreneur.com/franchises/coffeenews/298922,158,Coffee News,Weekly newspapers distributed at restaurants,#158 Franchise 500,"$9,750 ","$10,750 ",+1.8% +15 UNITS,,1988,1994 (22 Years),"One Cumberland Pl., #102 Bangor, ME 04401",William Buckley,,"Coffee News;Coffee News was started by Jean Daum in Winnipeg, Manitoba, in 1988. She began franchising in 1994. In 1995, Bill Buckley became the first U.S. franchisee. He bought the company from Daum in 2008, and Coffee News headquarters is now based in Bangor, Maine.;Coffee News is a free weekly publication distributed in restaurants, coffee shops and hotels. In addition to ads for local businesses, it contains news stories, jokes, trivia and horoscopes.",,,"$8,500 ",Coffee News offers in-house financing to cover the following: franchise fee,Three-year 0% financing for 2nd through 5th units,,54,220,worldwide,Training at headquarters: 3 days;Additional Training: Mentor program;Ongoing Support;Newsletter;Meetings;Internet;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 1
https://www.entrepreneur.com/franchises/uslawns/282905,159,U.S. Lawns,Commercial grounds care,#159 Franchise 500,"$32,800 ","$79,300 ",+1.1% +3 UNITS,+1.9% +5 UNITS,1986,1987 (29 Years),"4700 Millenia Blvd., #240 Orlando, FL 32839",Ken Hutcheson,U.S. Lawns Inc.,"U.S. Lawns;U.S. Lawns was founded in 1986 and began franchising in 1987. In 1996, U.S. Lawns was acquired by Environmental Care Inc., a subsidiary of Environmental Industries Inc. U.S. Lawns is based in Orlando, Florida, and has locations throughout the United States.","$125,000 ","$40,000 ","$22,000 - $32,000",U.S. Lawns offers in-house financing to cover the following: franchise fee,"$5,000 off franchise fee",,131,280,throughout the US,Training Onsite: Ongoing;Training at headquarters: 6 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Number of employees required to run: 10 - 15
https://www.entrepreneur.com/franchises/onehourheatingairconditioning/315756,160,One Hour Heating & Air Conditioning,"Residential HVAC maintenance, repair, and replacement",#160 Franchise 500,"$77,055 ","$552,300 ",,,1999,2003 (13 Years),"50 Central Ave., #920 Sarasota, FL 34236",Mark Baker,Direct Energy,"One Hour Heating & Air Conditioning;One Hour Heating & Air Conditioning is part of the Direct Energy family of brands, which also;includes Benjamin Franklin Plumbing and Mister Sparky electric. Franchisees offer heating and cooling repairs, replacements, maintenance, indoor air quality work, duct work and thermostats. Franchisees offer protection plans through the Home Comfort Collection and leasing.",,"$150,000 ","$43,000 ",One Hour Heating & Air Conditioning offers in-house financing to cover the following: franchise fee,10% off franchise fee,,117,367,,Training Onsite: up to 10 days;Training at headquarters: 4 days;Additional Training: At regional & national training sites;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 4 - 12
https://www.entrepreneur.com/franchises/cartridgeworld/311226,161,Cartridge World,"Printers, cartridges, and printer services",#161 Franchise 500,"$70,300 ","$153,800 ",,,1997,1997 (19 Years),"3917 Mercy Dr. McHenry, IL 60050",Steve Weedon,Cw Global Holding Co. Limited,"Cartridge World;Cartridge World was founded in Adelaide, Australia under the name Australian Cartridge Co. The company name was changed to Cartridge World in 1999, and the first U.S. franchise opened in 2003 in Orlando, Florida. The company is now headquartered in Spring Grove, Illinois. Franchisees sell ink and toner printer cartridges and printers, and offer printer repair services.","$75,000 - $150,000","$40,000 - $50,000","$50,000 ","Cartridge World has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll",15% off franchise fee,,33,414,worldwide,Training Onsite: 4 weeks;Ongoing Support;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Number of employees required to run: 3 - 3
https://www.entrepreneur.com/franchises/twomenandatruckintlinc/282900,162,Two Men and a Truck Int'l. Inc.,Moving services,#162 Franchise 500,"$75,000 ","$590,500 ",+3.3% +9 UNITS,+16.7% +46 UNITS,1985,1989 (27 Years),"3400 Belle Chase Wy. Lansing, MI 48911",Jeff Wesley,Two Men and a Truck/USA Inc.,"Two Men and a Truck Int'l. Inc.;Mary Ellen Sheets founded Two Men and a Truck International Inc. in 1985 after her two high-school-age sons left their small moving business behind to attend college. Calls had continued to come in for moving services after their departure, so Sheets took over the business and began franchising in 1989. The Lansing, Michigan-based company is still family-owned and privately held and has locations across the United States.","$150,000 - $350,000","$40,000 - $150,000","$15,000 - $85,000","Two Men and a Truck Int'l. Inc. has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory",10% off franchise fee,,147,213,worldwide,Training Onsite: 4 days;Training at headquarters: 8 days;Additional Training: Additional training at headquarters for multi-unit franchisees;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 7
https://www.entrepreneur.com/franchises/wetzelspretzels/282932,163,Wetzel's Pretzels,"Soft pretzels, lemonade, hot dogs",#163 Franchise 500,"$164,950 ","$383,850 ",+3.7% +11 UNITS,+4.7% +14 UNITS,1994,1996 (20 Years),"35 Hugus Alley., #300 Pasadena, CA 91103",Bill Phelps,,"Wetzel's Pretzels;Former marketing executives Bill Phelps and Rick Wetzel founded Wetzel's Pretzels in 1994. The private company began franchising in 1996 and now has units across the United States and internationally. It is based in Pasadena, California, and has co-branding relationships with Cold Stone Creamery, Juice It Up, Swensen's and others.","$200,000 ","$50,000 ","$35,000 ","Wetzel's Pretzels has relationships with third-party sources which offer financing to cover the following;startup costs, equipment",,,126,239,worldwide,Training Onsite: 5 days;Training at headquarters: 10 days;Ongoing Support;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 5
https://www.entrepreneur.com/franchises/redrooffranchisingllc/282749,164,Red Roof Franchising LLC,Economy hotels,#164 Franchise 500,"$3,475,600 ","$4,970,500 ",+8.1% +33 UNITS,+14.7% +60 UNITS,1972,1996 (20 Years),"605 S. Front St. Columbus, OH 43215",Andrew Alexander,,"Red Roof Franchising LLC;James Trueman, a builder and contractor, opened the first Red Roof Inn in Columbus, Ohio, in 1972. The company's original slogan, ""Sleep Cheap,"" was reflective of its initial nightly room rates of $8.50. Today the economy hotel chain, which began franchising in 1996, has locations throughout the country, but primarily in the Midwest, Southern, and Eastern U.S.;The brand underwent a nationwide $200 million renovation in 2012, and also introduced Red Roof Plus+, a brand extension that includes upgraded amenities and services.",,,"$27,000 ","Red Roof Franchising LLC has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll",,2006 - 253;2012 - 168;2013 - 153;2015 - 142;2016 - 164;* Not all years were ranked,,,throughout the US,Training Onsite: 4-5 days;Training at headquarters: 10 days;Additional Training: Regional workshops;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 14
https://www.entrepreneur.com/franchises/benjaminfranklinplumbing/305237,165,Benjamin Franklin Plumbing,"Plumbing service, repair, maintenance",#165 Franchise 500,"$83,555 ","$419,050 ",,,2000,2001 (15 Years),"50 Central Ave., #920 Sarasota, FL 34236",Mark Baker,Direct Energy,"Benjamin Franklin Plumbing;Benjamin Franklin Plumbing is part of the Direct Energy family of brands, which also franchises One Hour Heating & Air Conditioning and Mister Sparky. Franchisees offer plumbing services, including installation, repairs, replacements and 24-hour emergency services. The company also offers plumbing protection plans through the Home Comfort Collection.",,"$150,000 ","$43,000 ",Benjamin Franklin Plumbing offers in-house financing to cover the following: franchise fee,10% off franchise fee,,130,454,,Training Onsite: up to 10 days;Training at headquarters: 4 days;Additional Training: At regional & national training sites;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 4 - 12
https://www.entrepreneur.com/franchises/realtyexecutivesintlsvcsllc/282747,166,Realty Executives Intl. Svcs. LLC,Real estate,#166 Franchise 500,"$20,400 ","$119,000 ",+1.7% +9 UNITS,+2.5% +13 UNITS,1965,1973 (43 Years),"8324 E. Hartford Dr., #100 Scottsdale, AZ 85255",David Tedesco,,"Realty Executives Intl. Svcs. LLC;In 1965, Dale Rector, frustrated by the split-commission system traditionally used the real estate industry, opened a 100-percent commission office in Phoenix, Arizona, naming it Realty Executives. Under his model, sales associates received 100 percent of their commissions and shared equally in office expenses, including the salary of a full-time broker who coordinated the office. This way of doing business caught on, and in 1973, Realty Executives began franchising the concept.","$10,000 - $100,000","$20,000 - $200,000","$1,000 - $50,000",,,2006 - 63;2009 - 179;2013 - 276;2014 - 177;2016 - 166;* Not all years were ranked,,,worldwide,"Training Onsite: 1 day;Training at headquarters: 2 days;Additional Training: Ongoing training available via webinars, training center, annual conference;Ongoing Support;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed"
https://www.entrepreneur.com/franchises/seniorshelpingseniors/329277,167,Seniors Helping Seniors,Nonmedical home care,#167 Franchise 500,"$86,785 ","$141,390 ",+11.3% +32 UNITS,+18.4% +52 UNITS,1998,2006 (10 Years),"50 Grandview Blvd. Wyomissing Hills, PA 19609",Philip Yocom,,"Seniors Helping Seniors;Kiran Yocom, who worked with Mother Teresa for 14 years before moving to the U.S. from India, teamed with husband Philip Yocom to start Seniors Helping Seniors in 1998. The company, which began franchising in 2006, offers companionship, nonmedical home care and home maintenance services to seniors who need help to stay in their homes-- all provided by other seniors, rather than younger caretakers.","$45,000 ","$45,000 ","$40,000 ",,,,139,176,worldwide,Training at headquarters: 5 days;Additional Training: Annual convention;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Number of employees required to run: 1 - 2
https://www.entrepreneur.com/franchises/purebarre/334190,168,Pure Barre,Barre fitness classes and apparel,#168 Franchise 500,"$154,500 ","$282,000 ",+15.9% +51 UNITS,+43.0% +138 UNITS,2001,2009 (7 Years),"100 Dunbar St., #301 Spartanburg, SC 29306",Michelle Kluz,,,"$500,000 ","$100,000 ","$46,500 ","Pure Barre has relationships with third-party sources which offer financing to cover the following;startup costs, equipment, inventory, accounts receivable",,2015 - 211;2016 - 168;* Not all years were ranked,,,worldwide,Training at headquarters: 2-4 days;Ongoing Support;Newsletter;Meetings;Field Operations;Marketing Support;Ad Slicks;Regional Media;Number of employees required to run: 9
https://www.entrepreneur.com/franchises/mathnasiumlearningcenters/311206,169,Mathnasium Learning Centers,Math tutoring,#169 Franchise 500,"$90,750 ","$137,610 ",+16.2% +110 UNITS,+28.7% +194 UNITS,2002,2003 (13 Years),"5120 W. Goldleaf Cir., #300 Los Angeles, CA 90056",Peter Markovitz,,"Mathnasium Learning Centers;As a consultant to public and private schools, Larry Martinek saw first-hand the struggles that many students had with mathematics instruction. He spent three decades developing methods and materials to help give grade-school children a better foundation in math.;His curriculum became the basis of the first Mathnasium Learning Center, opened by Peter Markovitz and David Ullendorff in Westwood, California, in 2002. The company began expanding a year later and now has locations across North and South America, Europe and Asia.","$137,610 ","$90,750 ","$40,000 ","Mathnasium Learning Centers has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs",25% off franchise fee,,86,379,,Training at headquarters: 10 days;Additional Training: Ongoing training;Ongoing Support;Newsletter;Meetings;Toll-Free Line;Internet;Security;Field Operations;Marketing Support;Regional Media;Number of employees required to run: 1
